id_str,from_user,text,created_at,time,geo_longitude,geo_latitude,lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,user_utc_offset,status_url,entities_str
625269724277022721,Maclevise,"Obama playing to ""Sura Yako"" by Kenyan Sauti Sol band http://t.co/pC6ufd5XoW",Sun Jul 26 11:41:33 +0000 2015,7/26/2015,37.0853019,-1.0455264,in,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/602603114714238977/QRpBf4zu_normal.jpg,232,828,,,
625269375126388736,filifho,"RT""@KoinangeJeff: ""The future of Africa is up to Africans."" Barack Obama #Kasarani Smmmmmmmmmmokin""",Sun Jul 26 11:40:10 +0000 2015,7/26/2015,36.802295,-1.3039783,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/604404879965212672/KHgHM5mY_normal.jpg,5246,5308,10800,,
625269233140809728,yulemsamburu,@radiomaisha @MohaJichoPevu @Tongola Mlango kumbwa Wanjas street loud n clear.. Barrack Obama,Sun Jul 26 11:39:36 +0000 2015,7/26/2015,36.8416616,-1.2657015,in,139772819,radiomaisha,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/607190880366284800/Fec15VFs_normal.jpg,431,871,,,
625269181215326208,filifho,"Lol! ""@KoinangeJeff: ""Just because some things are traditional doesn't mean they are right."" Barack Obama #Kasarani Smmmmmmmmmmokin""",Sun Jul 26 11:39:24 +0000 2015,7/26/2015,36.802295,-1.3039783,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/604404879965212672/KHgHM5mY_normal.jpg,5246,5308,10800,,
625268582860066816,filifho,"RT""@KoinangeJeff: Ultimately that unity will help you seize this moment in history."" Barack Obama #Kasarani Preach, Brother.....PREACH!!""",Sun Jul 26 11:37:01 +0000 2015,7/26/2015,36.802295,-1.3039783,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/604404879965212672/KHgHM5mY_normal.jpg,5247,5308,10800,,
625268042864402432,JimJayce,@Ndeshmo Tunangoja obama apunguze,Sun Jul 26 11:34:52 +0000 2015,7/26/2015,36.7942625,-1.2114103,und,343232098,Ndeshmo,,625267268650283008,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/619156203629772800/DFbNWR46_normal.jpg,4302,888,,,
625267335293747200,jeffrey_mbugua,Obama touched by the young girls story an example that there is hope if you believe &amp; work hard towards achieving your goals #Ku,Sun Jul 26 11:32:04 +0000 2015,7/26/2015,36.8234443,-1.1661211,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/625035139781935104/m0uOtBLl_normal.jpg,1133,1971,,,
625265627364728832,mwikaliwambua,Politics based on tribalism and ethnicity is a failure of imagination and doomed to tear a country apart. Barack Hussein Obama,Sun Jul 26 11:25:17 +0000 2015,7/26/2015,30.09568275,-1.94142924,en,,,,,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",http://pbs.twimg.com/profile_images/555474858101190657/8WWF-vGt_normal.jpeg,54,94,10800,,
625264778479538176,kizdorothy,Obama can sit on astool n address people but museveni likes to sit in tht big chair n starts dozing.,Sun Jul 26 11:21:54 +0000 2015,7/26/2015,32.6724588,0.3946426,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/622809375787339776/Sb_oJ26f_normal.jpg,410,999,10800,,
625264679951183872,MarkOlando,@citizentvkenya @AnneKiguta so Obama is sitted on a stool addressing and listening to the civil society.. #ObamaInKenya...This Guy...!!!!,Sun Jul 26 11:21:31 +0000 2015,7/26/2015,34.7829827,-0.0751319,en,70394965,citizentvkenya,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/625258354823286788/ErAZBaj4_normal.jpg,85,335,,,
625264458626113536,clavermkosi,"i have heard obama speak so eloquent about how to tackle corruption,u might think it will end 2morrow.kudos 2 our son  #ObamaAddress",Sun Jul 26 11:20:38 +0000 2015,7/26/2015,39.6647621,-4.0459816,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/501737053466669056/DVDNC_En_normal.jpeg,324,2001,,,
625264447532191744,Walala1,One of the first rules of civil society is to respect the person you disagree with - Obama,Sun Jul 26 11:20:35 +0000 2015,7/26/2015,34.7875912,-0.0737602,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/522244217964621825/56AHWwDS_normal.jpeg,228,305,10800,,
625263855908859904,AmogolaClide,What of Obama coming back to Kenya and vying for Presidency after Whitehouse exit?,Sun Jul 26 11:18:14 +0000 2015,7/26/2015,34.8136277,0.2269262,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/588587827564130304/ravHh_rv_normal.jpg,73,203,,,
625262529908994048,Erial_BlazErick,President obama should have said tht Africa will not develope if it continues to treat women as second class citizens,Sun Jul 26 11:12:58 +0000 2015,7/26/2015,32.5520551,0.2771232,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/624977214052933632/dRBEMRIH_normal.jpg,923,1997,,,
625261614237921280,JoeMuri,"Obama, Imajin you have a team and you don't allow the half of the team play,. That's stupid.",Sun Jul 26 11:09:20 +0000 2015,7/26/2015,36.89464073,-1.18953885,en,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/530556250044784642/uUnPoOM9_normal.jpeg,24,452,,,
625261524936957952,salt_de_dj,Someone tell #obama i also ride in #airforceone #airforce1s hehehhehehe lol #obamainkenyaâ€¦ https://t.co/1A90p1zBSL,Sun Jul 26 11:08:58 +0000 2015,7/26/2015,34.901891,0.8789523,en,,,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",http://pbs.twimg.com/profile_images/515835380071792642/DBzUo2Hq_normal.jpeg,615,2001,-18000,,
625260412385280001,jeffrey_mbugua,Treating women as second class citizens is a bad thing it holds you back. Obama #Kasarani.,Sun Jul 26 11:04:33 +0000 2015,7/26/2015,36.8234443,-1.1661211,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/625035139781935104/m0uOtBLl_normal.jpg,1133,1971,,,
625260100102565889,jeffrey_mbugua,Obama: People should not be judged by their last name but the content of their character @POTUS #Kasarani .,Sun Jul 26 11:03:19 +0000 2015,7/26/2015,36.8234443,-1.1661211,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/625035139781935104/m0uOtBLl_normal.jpg,1133,1971,,,
625259718336999424,jeffrey_mbugua,"Obama: We have not inherited this land from our fore fathers, we borrowed it from our children.#Kasarani",Sun Jul 26 11:01:48 +0000 2015,7/26/2015,36.8234443,-1.1661211,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/625035139781935104/m0uOtBLl_normal.jpg,1133,1971,,,
625258683828731904,gauogilbert,"Martin Luther King Jr. 'U do not judge a person by the skin, but by the content of his/her character!' @POTUS #ObamaInKenya #Kasarani #obama",Sun Jul 26 10:57:41 +0000 2015,7/26/2015,34.9289265,-0.5595388,en,,,,,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>",http://pbs.twimg.com/profile_images/2298678150/k99ophtqsfjx00rd1rrq_normal.jpeg,432,1465,10800,,
625258596725616641,jeffrey_mbugua,"Obama : Corruption cost kenyans 250,000 jobs a year #Kasarani #ObamaInKenya  .",Sun Jul 26 10:57:20 +0000 2015,7/26/2015,36.8234443,-1.1661211,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/625035139781935104/m0uOtBLl_normal.jpg,1133,1971,,,
625258425405022209,SalivaVic,So proud to be related to Barrack Hussein Obama. Content of character and how we behave is what we are. Pamoja!,Sun Jul 26 10:56:40 +0000 2015,7/26/2015,36.92047544,-1.38179917,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/559010742494834688/T573Nm64_normal.jpeg,6186,993,10800,,
625258417809022977,nicholasoloo,Nimeona Obama siku mbilu.Sasa niwakati wa KOGALLO,Sun Jul 26 10:56:38 +0000 2015,7/26/2015,35.8573589,-1.087056,in,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/623780999344750593/mXtXrUMA_normal.jpg,736,856,,,
625258105677447168,Drake_KE,#Obama just said Kenya is making progress in terms of technology #ObamaAddress @KTNKenya,Sun Jul 26 10:55:23 +0000 2015,7/26/2015,39.701321,-3.9938133,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/620678901577195520/4N520oB1_normal.jpg,343,315,10800,,
625257814848602112,mosiriaGeffrey,Kenya is a hotbed of beautiful ladies #obama must be taken to Sabina joy apewe kamoja,Sun Jul 26 10:54:14 +0000 2015,7/26/2015,36.6434957,-1.1770937,en,,,,,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>",http://abs.twimg.com/sticky/default_profile_images/default_profile_1_normal.png,88,231,,,
625256491524751360,Drake_KE,#KenyaMeansBusiness @K24Tv I really like this statement from @POTUS Obama http://t.co/YVJO5jgUFY,Sun Jul 26 10:48:58 +0000 2015,7/26/2015,39.7009606,-3.9923719,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/620678901577195520/4N520oB1_normal.jpg,343,315,10800,,
625254960238829568,benjaminopwaka,"Moses Kuria be like""@masaku_: Preach Obama preach http://t.co/BUVWO4QL49""",Sun Jul 26 10:42:53 +0000 2015,7/26/2015,39.7210869,-4.0201508,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/603076235292504064/5LAPUFO7_normal.jpg,66,542,,,
625254384218279936,Hekatha,"""@sitati: When President Obama mentioned about 2007/2008 PEV and Ruto is also present http://t.co/WlDc3UfifW""",Sun Jul 26 10:40:36 +0000 2015,7/26/2015,36.7123823,-1.2093186,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/573831872591097857/tCA_8_3L_normal.jpeg,311,759,-25200,,
625253990935195652,LokitelaN,"Obama has inspired Moses Kuria, and his constituents at large. #Kasarani",Sun Jul 26 10:39:02 +0000 2015,7/26/2015,35.26587842,0.48202179,en,,,,,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",http://pbs.twimg.com/profile_images/602471575191826433/Q2eMSwKL_normal.jpg,228,209,,,
625253761578074113,MarkOlando,#Kenyanmediafailure Why is @citizentvkenya and @ntvkenya  still repeating the same speech we just watched...Obama obsession I guess..,Sun Jul 26 10:38:08 +0000 2015,7/26/2015,34.7829827,-0.0751319,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/615261550752989184/gVl_YR1n_normal.jpg,81,312,,,
625253630996647938,lesleyclark,"Kenyans line the highway in Nairobi, hoping for a glimpse of Obama's motorcade http://t.co/eDKEmYriW9",Sun Jul 26 10:37:36 +0000 2015,7/26/2015,36.844407,-1.258337,en,,,,,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",http://pbs.twimg.com/profile_images/1180106031/74045_466091363329_571398329_5482595_4018327_n_normal.jpg,2416,792,-18000,,
625253589271744512,AdhochDennises,"Alafu apigwe kofi turudi normal life. Sio... ""@ItsDzombo: Ngojeni shebesh aamke sasa venye Obama ame support women""",Sun Jul 26 10:37:26 +0000 2015,7/26/2015,36.8969711,-1.2867529,ht,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/597841937769586689/t92wAwQP_normal.jpg,4596,3693,10800,,
625253067307491333,GeoffreyNyong,"Obama:"" I won't lose interest in young Kenyans and young Africans. I hope to continue philanthropic work after I'm president.""",Sun Jul 26 10:35:22 +0000 2015,7/26/2015,36.8917907,-1.3073967,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/598895750408314881/I_yNh7s5_normal.jpg,1082,1438,,,
625252858741587968,GeoffreyNyong,"At Safaricom Indoor Arena. About 5,000 people awaiting speech by Barack Obama. Lots of American and Kenyan flags hanging side by side.",Sun Jul 26 10:34:32 +0000 2015,7/26/2015,36.8917907,-1.3073967,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/598895750408314881/I_yNh7s5_normal.jpg,1082,1438,,,
625252785886523393,GeoffreyNyong,"Auma Obama: ""You can't imagine how I feel being here. It's wonderful, isn't it?""",Sun Jul 26 10:34:15 +0000 2015,7/26/2015,36.8917907,-1.3073967,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/598895750408314881/I_yNh7s5_normal.jpg,1082,1438,,,
625252699408343040,GeoffreyNyong,"Auma Obama: ""Although his allegiance is to America, ""he also still continues to be very closely attached to us and to his Kenyan heritage"".",Sun Jul 26 10:33:54 +0000 2015,7/26/2015,36.8917907,-1.3073967,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/598895750408314881/I_yNh7s5_normal.jpg,1082,1438,,,
625252619120967680,GeoffreyNyong,"Auma Obama: ""He was not lost on his first trip to Kenya. ""He fit right in... He ate with us at multiple tables because we're a big family.""",Sun Jul 26 10:33:35 +0000 2015,7/26/2015,36.8917907,-1.3073967,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/598895750408314881/I_yNh7s5_normal.jpg,1082,1438,,,
625252535696289792,GeoffreyNyong,"Auma Obama: ""He's not just our familar. He get us. But we happen to share him with the world, right? Because he's not just ours.""",Sun Jul 26 10:33:15 +0000 2015,7/26/2015,36.8917907,-1.3073967,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/598895750408314881/I_yNh7s5_normal.jpg,1082,1438,,,
625252434387050496,GeoffreyNyong,Auma Obama: We want to thank the American people for trusting Barack with what most of us would agree is the most difficult job in the world,Sun Jul 26 10:32:51 +0000 2015,7/26/2015,36.8917907,-1.3073967,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/598895750408314881/I_yNh7s5_normal.jpg,1082,1438,,,
625252236764028928,GeoffreyNyong,"Auma Obama: ""He has come to us as the first president of the United States visiting our country. So that one, he deserves a clap for.""",Sun Jul 26 10:32:04 +0000 2015,7/26/2015,36.8917907,-1.3073967,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/598895750408314881/I_yNh7s5_normal.jpg,1082,1438,,,
625252183584415744,GeoffreyNyong,"Auma Obama: ""When he first came to Kenya, ""the guy slept on a camping bed behind the couch in a tiny living room in a tiny flat"".",Sun Jul 26 10:31:51 +0000 2015,7/26/2015,36.8917907,-1.3073967,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/598895750408314881/I_yNh7s5_normal.jpg,1082,1438,,,
625252101262831616,GeoffreyNyong,"Auma Obama: ""Poverty is no excuse. We have to do it for ourself."" No matter how difficult the circumstances, you can still succeed.""",Sun Jul 26 10:31:32 +0000 2015,7/26/2015,36.8917907,-1.3073967,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/598895750408314881/I_yNh7s5_normal.jpg,1082,1438,,,
625252047189839872,GeoffreyNyong,"Auma Obama: ""I drove him in a battered Beetle. You saw he returned the favour. He gave me a ride from the same airport in 'the beast'.""",Sun Jul 26 10:31:19 +0000 2015,7/26/2015,36.8917907,-1.3073967,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/598895750408314881/I_yNh7s5_normal.jpg,1082,1438,,,
625251984975790080,GeoffreyNyong,"Obama walks on stage and crowd stands, cheers and whistles. Obama hugs Auma Obama and smiles.",Sun Jul 26 10:31:04 +0000 2015,7/26/2015,36.8917907,-1.3073967,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/598895750408314881/I_yNh7s5_normal.jpg,1082,1438,,,
625251910145191936,GeoffreyNyong,"Obama: ""It's taken a while to be here. As president I like to keep my promises. Thanks to my sister Auma.""",Sun Jul 26 10:30:46 +0000 2015,7/26/2015,36.8917907,-1.3073967,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/598895750408314881/I_yNh7s5_normal.jpg,1082,1438,,,
625251840062562304,GeoffreyNyong,"Obama: ""I am proud to be the first American president from Kenya.""",Sun Jul 26 10:30:29 +0000 2015,7/26/2015,36.8917907,-1.3073967,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/598895750408314881/I_yNh7s5_normal.jpg,1082,1438,,,
625251683015200768,GeoffreyNyong,"Obama: ""Auma picked me up in an old Volkswagen Beetle. It broke down four or five times. I slept on an old cot in her apartment.""",Sun Jul 26 10:29:52 +0000 2015,7/26/2015,36.8917907,-1.3073967,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/598895750408314881/I_yNh7s5_normal.jpg,1082,1438,,,
625251532812984320,AdhochDennises,"Fingers crossed bro ""@Joe_Patrick_M: That was a profound speech by Mr Obama hope it will have a positive impact in this country as a whole.""",Sun Jul 26 10:29:16 +0000 2015,7/26/2015,36.8915497,-1.2860618,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/597841937769586689/t92wAwQP_normal.jpg,4596,3693,10800,,
625251438298574848,GeoffreyNyong,"Obama: ""When I first came to Kenya, things were a little different. ""The airline had lost my bags. That doesn't happen on Air Force One.""",Sun Jul 26 10:28:54 +0000 2015,7/26/2015,36.8917907,-1.3073967,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/598895750408314881/I_yNh7s5_normal.jpg,1082,1438,,,
625251358560665600,GeoffreyNyong,"Obama: ""There wasn't a lot of luxury. Sometimes the lights would go out. But there was something more important than luxury on that trip.""",Sun Jul 26 10:28:35 +0000 2015,7/26/2015,36.8917907,-1.3073967,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/598895750408314881/I_yNh7s5_normal.jpg,1082,1438,,,
625251303330070528,GeoffreyNyong,"Obama: ""I was unfamiliar with my father, my birthplace, really disconnected from my African heritage.""",Sun Jul 26 10:28:21 +0000 2015,7/26/2015,36.8917907,-1.3073967,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/598895750408314881/I_yNh7s5_normal.jpg,1082,1438,,,
625251290138984449,Drake_KE,"#KenyaMeansBusiness Obama speech touched many, we should not be judge by our #skin_colour @K24Tv",Sun Jul 26 10:28:18 +0000 2015,7/26/2015,39.7009606,-3.9923719,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/620678901577195520/4N520oB1_normal.jpg,339,328,10800,,
625251227706740737,GeoffreyNyong,"Obama: ""A woman at the airport asked if I was related to my father, whom she had known. ""That was the first time my name meant something.""",Sun Jul 26 10:28:03 +0000 2015,7/26/2015,36.8924292,-1.3077663,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/598895750408314881/I_yNh7s5_normal.jpg,1082,1438,,,
625251193732796416,shikuliz,This man Obama knws our country in n outside.He has the statistics of tis country more than our own Kenyans.May we hv such leader's in Kenya,Sun Jul 26 10:27:55 +0000 2015,7/26/2015,36.8826328,-1.3250459,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://abs.twimg.com/sticky/default_profile_images/default_profile_6_normal.png,14,14,,,
625251110438223872,Hekatha,Obama Effect..,Sun Jul 26 10:27:35 +0000 2015,7/26/2015,36.7123823,-1.2093186,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/573831872591097857/tCA_8_3L_normal.jpeg,310,759,-25200,,
625251109448327168,GeoffreyNyong,"Obama.. domestic servant. ""He was referred to as a 'boy', even though he was a grown man, in that passport."" He was detained for a time.""",Sun Jul 26 10:27:35 +0000 2015,7/26/2015,36.8924292,-1.3077663,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/598895750408314881/I_yNh7s5_normal.jpg,1082,1438,,,
625250847400820737,GeoffreyNyong,"Obama: ""He had a well earned reputation for being so strict that everybody was scared of him. He became estranged from part of his family.""",Sun Jul 26 10:26:33 +0000 2015,7/26/2015,36.8924292,-1.3077663,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/598895750408314881/I_yNh7s5_normal.jpg,1082,1438,,,
625250847186944000,obrien_cruz,Wengine hapi wako Funky ya obama unafika shule unaambiwa uandike Essay how you spent the day with obama,Sun Jul 26 10:26:33 +0000 2015,7/26/2015,36.9723585,-1.2835979,in,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/603462282857832448/g3gCbn9K_normal.jpg,461,414,-36000,,
625250775569182720,GeoffreyNyong,"Obama:"" I found letters my father had written to 30 American universities asking for a chance to pursue a scholarship. Hawaii said yes.""",Sun Jul 26 10:26:16 +0000 2015,7/26/2015,36.8924292,-1.3077663,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/598895750408314881/I_yNh7s5_normal.jpg,1082,1438,,,
625250665405788160,GeoffreyNyong,"Obama: ""These snapshots ""show us the enormous barriers to progress Kenyans faced just one or two generations ago"".",Sun Jul 26 10:25:49 +0000 2015,7/26/2015,36.8924292,-1.3077663,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/598895750408314881/I_yNh7s5_normal.jpg,1082,1438,,,
625250562263617536,GeoffreyNyong,"Obama: ""What these stories also tell us is an arc of progress... All people have to understand where they come from.""",Sun Jul 26 10:25:25 +0000 2015,7/26/2015,36.8924292,-1.3077663,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/598895750408314881/I_yNh7s5_normal.jpg,1082,1438,,,
625250516092776448,GeoffreyNyong,"Obama: ""We know our history so we can learn from it. When we make sacrifices, we understand it is for the future generation.""",Sun Jul 26 10:25:14 +0000 2015,7/26/2015,36.8924292,-1.3077663,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/598895750408314881/I_yNh7s5_normal.jpg,1082,1438,,,
625250427513229312,GeoffreyNyong,"Obama: ""A young ambitious Kenyan today shouldn't have to do what my grandfather did and serve a foreign master.""",Sun Jul 26 10:24:53 +0000 2015,7/26/2015,36.8924292,-1.3077663,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/598895750408314881/I_yNh7s5_normal.jpg,1082,1438,,,
625250389017948160,jeffrey_mbugua,Great speech from Us President Barrack Obama @POTUS #ObamaInKenya,Sun Jul 26 10:24:43 +0000 2015,7/26/2015,36.8240202,-1.165653,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/625035139781935104/m0uOtBLl_normal.jpg,1131,1969,,,
625250367777964032,GeoffreyNyong,"Obama: ""You don't have to go abroad like my father. You can build a future here, ""right here, right now""",Sun Jul 26 10:24:38 +0000 2015,7/26/2015,36.8924292,-1.3077663,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/598895750408314881/I_yNh7s5_normal.jpg,1082,1438,,,
625250286475603968,IAMKEVINCARTER,"Enyewe ""@NdoloSammy: Obama tu""@IAMKEVINCARTER: Mazuri? ""@NdoloSammy: Poa""@IAMKEVINCARTER: Niaje mse @NdoloSammy""""""""",Sun Jul 26 10:24:19 +0000 2015,7/26/2015,36.881143,-1.3238523,in,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/624335555107651584/UWYrRyXL_normal.jpg,3745,2350,10800,,
625250258558300160,GeoffreyNyong,"Obama: ""The people of Kenya chose not to be defined by the hatreds of the past. You chose a better history.""",Sun Jul 26 10:24:12 +0000 2015,7/26/2015,36.8924292,-1.3077663,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/598895750408314881/I_yNh7s5_normal.jpg,1082,1438,,,
625250195236913157,GeoffreyNyong,"Obama: ""A competitive election went forward, not without problems but without the violence that so many feared.""",Sun Jul 26 10:23:57 +0000 2015,7/26/2015,36.8924292,-1.3077663,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/598895750408314881/I_yNh7s5_normal.jpg,1082,1438,,,
625250145236553728,GeoffreyNyong,"Obama: ""The entrepreneurial spirit of Kibera can now be seen across the country, from the city square to the village.""",Sun Jul 26 10:23:45 +0000 2015,7/26/2015,36.8924292,-1.3077663,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/598895750408314881/I_yNh7s5_normal.jpg,1082,1438,,,
625250070003351552,GeoffreyNyong,"Obama: ""South Korea's economy was the same as Kenya's when I was born but then became 40 times bigger. Now that gap has been cut in half.""",Sun Jul 26 10:23:27 +0000 2015,7/26/2015,36.8924292,-1.3077663,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/598895750408314881/I_yNh7s5_normal.jpg,1082,1438,,,
